order_item_id,order_id,product_id,quantity,unit_price,discount_percent,cost_price,revenue,cost,profit
OI0025811,O018403,P0050,1,17723,7.66,10606.5,16365.76,10606.5,5759.26
OI0025812,O018404,P0108,1,12828,5.28,9791.6,12150.86,9791.6,2359.26
OI0025813,O018404,P0336,1,2773,14.03,1601.16,2384.07,1601.16,782.91
OI0025814,O018404,P0349,1,4197,11.58,2146.57,3710.98,2146.57,1564.41
OI0025815,O018405,P0448,1,2865,14.81,2162.6,2440.75,2162.6,278.15
OI0025816,O018406,P0496,2,4573,10.76,2636.23,8161.96,5272.46,2889.5
OI0025817,O018407,P0154,1,6853,6.35,5271.85,6417.73,5271.85,1145.88
OI0025818,O018408,P0214,1,6527,11.6,3950.6,5770.11,3950.6,1819.51
OI0025819,O018409,P0410,1,11525,3.31,7500.38,11143.36,7500.38,3642.98
OI0025820,O018410,P0469,2,11372,8.25,7457.15,20867.02,14914.3,5952.72
OI0025821,O018410,P0413,1,8226,8.42,4410.87,7533.22,4410.87,3122.35
OI0025822,O018411,P0201,1,1510,8.76,954.2,1377.73,954.2,423.53
OI0025823,O018412,P0356,1,4749,14.08,3267.41,4080.2,3267.41,812.79
OI0025824,O018412,P0433,1,1166,11.25,870.21,1034.81,870.21,164.6
OI0025825,O018413,P0010,2,17197,10.96,12726.14,30625.74,25452.28,5173.46
OI0025826,O018414,P0267,1,6999,3.57,4042.45,6748.84,4042.45,2706.39
OI0025827,O018415,P0253,1,3774,9.67,2775.0,3408.99,2775.0,633.99
OI0025828,O018415,P0481,1,10247,9.56,6109.76,9266.99,6109.76,3157.23
OI0025829,O018415,P0088,1,11904,5.84,9033.94,11208.87,9033.94,2174.93
OI0025830,O018416,P0182,2,13527,7.56,9749.7,25007.82,19499.4,5508.42
OI0025831,O018416,P0354,1,2474,4.12,1859.59,2372.17,1859.59,512.58
OI0025832,O018417,P0486,1,9160,12.23,6625.06,8039.91,6625.06,1414.85
OI0025833,O018417,P0417,1,7726,6.75,5899.72,7204.56,5899.72,1304.84
OI0025834,O018418,P0160,2,8138,3.22,4293.61,15751.25,8587.22,7164.03
OI0025835,O018419,P0172,1,13534,10.37,7281.22,12130.55,7281.22,4849.33
OI0025836,O018419,P0466,1,8262,9.5,5484.24,7477.1,5484.24,1992.86
OI0025837,O018420,P0297,2,819,6.08,544.55,1538.48,1089.1,449.38
OI0025838,O018420,P0079,1,3105,3.97,1866.78,2981.71,1866.78,1114.93
OI0025839,O018421,P0370,2,957,10.92,606.53,1705.02,1213.06,491.96
OI0025840,O018421,P0035,2,27199,11.57,17128.95,48103.32,34257.9,13845.42
OI0025841,O018422,P0244,1,2449,14.83,1806.88,2085.8,1806.88,278.92
OI0025842,O018423,P0440,2,4146,8.24,2370.54,7608.98,4741.08,2867.9
OI0025843,O018424,P0374,1,4420,5.81,2555.04,4163.21,2555.04,1608.17
OI0025844,O018424,P0471,1,2151,7.82,1429.83,1982.84,1429.83,553.01
OI0025845,O018425,P0195,2,15728,9.87,12205.15,28351.04,24410.3,3940.74
OI0025846,O018426,P0277,1,2562,5.69,1610.19,2416.17,1610.19,805.98
OI0025847,O018427,P0055,1,10741,4.7,6373.33,10236.67,6373.33,3863.34
OI0025848,O018428,P0460,1,5151,6.98,2646.92,4791.24,2646.92,2144.32
OI0025849,O018428,P0416,2,11364,11.79,8638.68,20048.26,17277.36,2770.9
OI0025850,O018429,P0051,1,10148,3.86,5657.91,9756.46,5657.91,4098.55
OI0025851,O018429,P0158,2,833,13.29,490.73,1444.62,981.46,463.16
OI0025852,O018430,P0283,1,4906,7.16,3165.21,4554.87,3165.21,1389.66
OI0025853,O018431,P0429,1,2815,3.37,1825.84,2720.23,1825.84,894.39
OI0025854,O018432,P0204,2,4766,11.47,2885.69,8438.31,5771.38,2666.93
OI0025855,O018433,P0162,1,3406,11.41,1861.72,3017.33,1861.72,1155.61
OI0025856,O018434,P0249,1,3813,3.23,2934.82,3689.85,2934.82,755.03
OI0025857,O018435,P0361,1,3648,13.15,2490.15,3168.21,2490.15,678.06
OI0025858,O018436,P0430,2,6440,10.6,4204.56,11514.65,8409.12,3105.53
OI0025859,O018436,P0131,1,15835,7.51,11756.51,14645.23,11756.51,2888.72
OI0025860,O018436,P0034,1,21175,12.93,15399.62,18437.45,15399.62,3037.83
OI0025861,O018437,P0305,1,3763,3.15,2522.57,3644.54,2522.57,1121.97
OI0025862,O018437,P0471,2,2151,9.0,1429.83,3914.63,2859.66,1054.97
OI0025863,O018438,P0463,1,3696,14.72,1925.24,3151.82,1925.24,1226.58
OI0025864,O018438,P0133,1,3332,11.39,2583.15,2952.47,2583.15,369.32
OI0025865,O018439,P0172,1,13534,11.91,7281.22,11921.84,7281.22,4640.62
OI0025866,O018440,P0308,1,2750,6.25,1751.62,2578.05,1751.62,826.43
OI0025867,O018440,P0350,1,3566,13.67,2087.87,3078.6,2087.87,990.73
OI0025868,O018441,P0166,2,8059,8.23,4814.97,14792.19,9629.94,5162.25
OI0025869,O018442,P0241,2,6465,12.55,3961.12,11307.73,7922.24,3385.49
OI0025870,O018442,P0306,1,1808,4.87,1181.37,1719.89,1181.37,538.52
OI0025871,O018443,P0101,1,10390,7.68,7456.13,9591.89,7456.13,2135.76
OI0025872,O018444,P0483,1,2144,5.83,1282.83,2019.0,1282.83,736.17
OI0025873,O018445,P0207,1,3051,13.77,1714.06,2631.0,1714.06,916.94
OI0025874,O018446,P0133,2,3332,5.67,2583.15,6286.46,5166.3,1120.16
OI0025875,O018446,P0108,2,12828,6.4,9791.6,24015.2,19583.2,4432.0
OI0025876,O018447,P0225,1,5682,14.42,3399.9,4862.49,3399.9,1462.59
OI0025877,O018448,P0267,1,6999,4.39,4042.45,6691.71,4042.45,2649.26
OI0025878,O018449,P0029,2,28352,10.55,15179.59,50724.45,30359.18,20365.27
OI0025879,O018450,P0196,1,901,7.23,541.85,835.81,541.85,293.96
OI0025880,O018451,P0031,1,33429,12.02,23902.03,29410.59,23902.03,5508.56
OI0025881,O018452,P0488,1,9740,7.59,5911.02,9000.74,5911.02,3089.72
OI0025882,O018453,P0084,1,8559,8.11,5794.65,7865.09,5794.65,2070.44
OI0025883,O018454,P0114,1,2184,2.31,1358.41,2133.55,1358.41,775.14
OI0025884,O018454,P0049,1,8117,24.17,4536.51,6155.06,4536.51,1618.55
OI0025885,O018455,P0197,1,6718,7.06,4429.4,6244.04,4429.4,1814.64
OI0025886,O018455,P0469,1,11372,14.19,7457.15,9758.05,7457.15,2300.9
OI0025887,O018456,P0053,1,4815,5.76,2665.45,4537.46,2665.45,1872.01
OI0025888,O018456,P0009,1,32404,11.35,22309.51,28726.68,22309.51,6417.17
OI0025889,O018457,P0158,1,833,2.43,490.73,812.72,490.73,321.99
OI0025890,O018458,P0289,1,6226,7.61,4217.59,5752.12,4217.59,1534.53
OI0025891,O018459,P0327,2,302,2.91,203.55,586.41,407.1,179.31
OI0025892,O018460,P0420,1,1568,13.88,906.0,1350.34,906.0,444.34
OI0025893,O018460,P0271,2,1841,6.76,1017.2,3433.0,2034.4,1398.6
OI0025894,O018461,P0018,1,17638,10.37,13051.38,15808.94,13051.38,2757.56
OI0025895,O018461,P0200,1,12810,14.21,8916.91,10989.68,8916.91,2072.77
OI0025896,O018462,P0393,1,1480,5.68,1017.45,1395.91,1017.45,378.46
OI0025897,O018463,P0388,1,4316,4.58,2319.88,4118.36,2319.88,1798.48
OI0025898,O018464,P0496,1,4573,13.87,2636.23,3938.66,2636.23,1302.43
OI0025899,O018464,P0120,1,3399,2.86,2516.59,3301.76,2516.59,785.17
OI0025900,O018465,P0126,3,12467,4.16,9547.51,35846.71,28642.53,7204.18
OI0025901,O018466,P0229,2,2201,5.33,1261.06,4167.35,2522.12,1645.23
OI0025902,O018467,P0314,2,2755,10.24,1569.44,4946.01,3138.88,1807.13
OI0025903,O018468,P0004,1,14544,10.12,7401.91,13072.37,7401.91,5670.46
OI0025904,O018468,P0249,1,3813,14.95,2934.82,3242.95,2934.82,308.13
OI0025905,O018469,P0243,1,5488,11.28,3649.93,4869.05,3649.93,1219.12
OI0025906,O018470,P0263,1,6546,10.74,3672.12,5842.92,3672.12,2170.8
OI0025907,O018471,P0287,1,808,11.86,452.09,712.14,452.09,260.05
OI0025908,O018472,P0134,1,17527,14.57,11750.18,14972.63,11750.18,3222.45
OI0025909,O018472,P0117,1,7229,4.63,4433.33,6894.43,4433.33,2461.1
OI0025910,O018472,P0385,1,4653,4.9,2865.9,4425.21,2865.9,1559.31
OI0025911,O018473,P0062,1,29513,12.88,15778.86,25712.33,15778.86,9933.47
OI0025912,O018474,P0074,1,31469,2.53,22026.9,30673.46,22026.9,8646.56
OI0025913,O018475,P0188,1,10914,5.28,6547.09,10337.42,6547.09,3790.33
OI0025914,O018476,P0309,2,3741,6.72,2183.83,6979.16,4367.66,2611.5
OI0025915,O018477,P0269,2,1529,2.33,994.43,2986.74,1988.86,997.88
OI0025916,O018477,P0093,1,15360,13.76,11660.07,13246.66,11660.07,1586.59
OI0025917,O018478,P0270,1,1227,10.92,842.79,1092.97,842.79,250.18
OI0025918,O018478,P0304,1,4021,9.76,2661.44,3628.41,2661.44,966.97
OI0025919,O018479,P0042,1,13351,14.71,7544.84,11386.46,7544.84,3841.62
OI0025920,O018480,P0351,1,2347,14.54,1810.17,2005.85,1810.17,195.68
OI0025921,O018481,P0414,1,4497,6.38,3202.42,4210.32,3202.42,1007.9
OI0025922,O018482,P0468,1,11228,5.44,7747.85,10617.04,7747.85,2869.19
OI0025923,O018482,P0113,1,15737,10.16,12109.2,14138.39,12109.2,2029.19
OI0025924,O018483,P0471,1,2151,2.52,1429.83,2096.74,1429.83,666.91
OI0025925,O018484,P0252,2,6137,4.15,3493.46,11764.52,6986.92,4777.6
OI0025926,O018485,P0262,1,1864,12.98,1181.18,1622.0,1181.18,440.82
OI0025927,O018486,P0493,1,3209,14.6,2123.17,2740.5,2123.17,617.33
OI0025928,O018487,P0266,1,4234,10.6,2180.37,3785.07,2180.37,1604.7
OI0025929,O018488,P0478,1,3683,9.94,2623.73,3316.99,2623.73,693.26
OI0025930,O018489,P0097,1,34142,14.37,20348.47,29235.41,20348.47,8886.94
OI0025931,O018490,P0133,1,3332,11.65,2583.15,2943.72,2583.15,360.57
OI0025932,O018491,P0358,1,1497,7.25,1119.38,1388.53,1119.38,269.15
OI0025933,O018492,P0055,1,10741,6.0,6373.33,10096.14,6373.33,3722.81
OI0025934,O018493,P0130,1,4126,3.28,2608.55,3990.65,2608.55,1382.1
OI0025935,O018493,P0326,1,329,6.95,210.55,306.13,210.55,95.58
OI0025936,O018494,P0382,1,2213,3.06,1524.32,2145.38,1524.32,621.06
OI0025937,O018495,P0360,1,3619,7.63,2122.64,3342.94,2122.64,1220.3
OI0025938,O018496,P0106,1,6310,13.75,3297.55,5442.36,3297.55,2144.81
OI0025939,O018497,P0209,1,5217,7.94,3604.79,4802.79,3604.79,1198.0
OI0025940,O018497,P0349,1,4197,3.26,2146.57,4060.0,2146.57,1913.43
OI0025941,O018498,P0401,1,3659,4.68,2484.35,3487.73,2484.35,1003.38
OI0025942,O018499,P0044,1,6906,13.91,4053.1,5945.04,4053.1,1891.94
OI0025943,O018499,P0290,1,5130,7.52,2706.65,4744.19,2706.65,2037.54
OI0025944,O018500,P0348,2,3735,13.22,2269.11,6482.62,4538.22,1944.4
OI0025945,O018501,P0126,2,12467,12.67,9547.51,21775.81,19095.02,2680.79
OI0025946,O018502,P0081,1,32196,8.18,18095.55,29563.13,18095.55,11467.58
OI0025947,O018503,P0207,1,3051,6.78,1714.06,2844.2,1714.06,1130.14
OI0025948,O018503,P0263,2,6546,12.57,3672.12,11446.12,7344.24,4101.88
OI0025949,O018504,P0142,1,2653,12.84,1701.33,2312.31,1701.33,610.98
OI0025950,O018504,P0346,1,581,5.86,390.47,546.96,390.47,156.49
OI0025951,O018504,P0184,2,10282,5.13,6925.34,19509.53,13850.68,5658.85
OI0025952,O018505,P0451,1,902,6.16,556.25,846.42,556.25,290.17
OI0025953,O018505,P0338,2,523,14.02,399.08,899.37,798.16,101.21
OI0025954,O018506,P0421,1,1555,5.79,1208.27,1465.0,1208.27,256.73
OI0025955,O018507,P0080,1,23574,13.63,14198.05,20360.23,14198.05,6162.18
OI0025956,O018507,P0310,1,3152,2.36,2338.04,3077.66,2338.04,739.62
OI0025957,O018508,P0013,2,29674,15.22,19864.04,50313.21,39728.08,10585.13
OI0025958,O018509,P0179,1,1231,11.5,686.96,1089.48,686.96,402.52
OI0025959,O018509,P0054,1,5555,8.39,2815.17,5088.77,2815.17,2273.6
OI0025960,O018509,P0257,2,6046,9.3,3529.05,10967.45,7058.1,3909.35
OI0025961,O018510,P0037,1,870,11.63,604.3,768.85,604.3,164.55
OI0025962,O018511,P0500,1,2596,6.14,1555.02,2436.49,1555.02,881.47
OI0025963,O018512,P0098,1,10835,26.33,6533.31,7981.89,6533.31,1448.58
OI0025964,O018513,P0119,1,12521,7.4,9331.3,11594.83,9331.3,2263.53
OI0025965,O018514,P0402,1,1686,2.07,1058.07,1651.16,1058.07,593.09
OI0025966,O018515,P0485,1,8361,13.65,5725.05,7219.7,5725.05,1494.65
OI0025967,O018516,P0245,1,5723,10.81,2961.84,5104.49,2961.84,2142.65
OI0025968,O018517,P0208,1,458,9.07,247.39,416.46,247.39,169.07
OI0025969,O018517,P0212,1,5229,10.88,2833.96,4660.15,2833.96,1826.19
OI0025970,O018517,P0267,1,6999,5.09,4042.45,6642.83,4042.45,2600.38
OI0025971,O018518,P0116,1,13349,5.69,8104.95,12589.51,8104.95,4484.56
OI0025972,O018519,P0082,1,13719,29.23,10032.48,9708.35,10032.48,-324.13
OI0025973,O018520,P0472,1,7413,3.54,5011.64,7150.67,5011.64,2139.03
OI0025974,O018521,P0222,1,2407,10.46,1729.97,2155.25,1729.97,425.28
OI0025975,O018522,P0190,1,17335,14.19,10211.68,14875.75,10211.68,4664.07
OI0025976,O018523,P0021,1,20727,6.92,11138.12,19292.62,11138.12,8154.5
OI0025977,O018524,P0007,1,9946,10.54,6210.02,8897.91,6210.02,2687.89
OI0025978,O018524,P0198,2,15694,12.92,8637.08,27334.21,17274.16,10060.05
OI0025979,O018525,P0286,1,1800,11.02,1168.1,1601.55,1168.1,433.45
OI0025980,O018526,P0499,1,11390,14.87,6103.64,9696.56,6103.64,3592.92
OI0025981,O018527,P0381,1,4024,11.48,3126.22,3562.16,3126.22,435.94
OI0025982,O018528,P0430,2,6440,11.49,4204.56,11400.21,8409.12,2991.09
OI0025983,O018529,P0064,1,13505,2.36,8756.91,13186.78,8756.91,4429.87
OI0025984,O018529,P0258,1,6244,9.35,4634.93,5659.96,4634.93,1025.03
OI0025985,O018530,P0103,2,1790,9.81,1378.19,3228.65,2756.38,472.27
OI0025986,O018531,P0304,1,4021,2.84,2661.44,3906.67,2661.44,1245.23
OI0025987,O018532,P0056,1,10686,3.3,6721.78,10333.86,6721.78,3612.08
OI0025988,O018533,P0436,1,6616,2.56,4796.44,6446.53,4796.44,1650.09
OI0025989,O018533,P0117,1,7229,4.23,4433.33,6923.12,4433.33,2489.79
OI0025990,O018534,P0361,1,3648,2.46,2490.15,3558.11,2490.15,1067.96
OI0025991,O018534,P0127,1,15740,12.52,9486.72,13768.64,9486.72,4281.92
OI0025992,O018535,P0235,2,1992,12.95,1354.9,3468.05,2709.8,758.25
OI0025993,O018535,P0097,3,34142,20.52,20348.47,81406.98,61045.41,20361.57
OI0025994,O018536,P0069,1,10430,13.7,7833.14,9000.6,7833.14,1167.46
OI0025995,O018536,P0404,3,7221,12.8,5439.37,18890.94,16318.11,2572.83
OI0025996,O018537,P0324,1,662,8.53,496.96,605.53,496.96,108.57
OI0025997,O018538,P0082,2,13719,7.35,10032.48,25420.84,20064.96,5355.88
OI0025998,O018539,P0075,1,30550,15.59,21356.81,25786.29,21356.81,4429.48
OI0025999,O018539,P0068,1,34574,25.99,17556.35,25589.67,17556.35,8033.32
OI0026000,O018540,P0147,1,6662,13.35,4169.31,5772.44,4169.31,1603.13
OI0026001,O018540,P0113,1,15737,11.04,12109.2,13999.16,12109.2,1889.96
OI0026002,O018541,P0445,1,11148,10.64,8442.7,9962.06,8442.7,1519.36
OI0026003,O018541,P0222,1,2407,2.73,1729.97,2341.4,1729.97,611.43
OI0026004,O018541,P0155,1,12473,2.05,6793.17,12217.91,6793.17,5424.74
OI0026005,O018542,P0421,2,1555,11.75,1208.27,2744.58,2416.54,328.04
OI0026006,O018543,P0236,1,3371,10.05,2624.54,3032.17,2624.54,407.63
OI0026007,O018544,P0196,1,901,12.96,541.85,784.26,541.85,242.41
OI0026008,O018544,P0051,2,10148,29.26,5657.91,14356.93,11315.82,3041.11
OI0026009,O018545,P0399,1,4555,4.71,2420.89,4340.5,2420.89,1919.61
OI0026010,O018546,P0476,1,2475,12.69,1484.81,2160.88,1484.81,676.07
OI0026011,O018547,P0139,1,6481,12.03,4279.31,5701.18,4279.31,1421.87
OI0026012,O018548,P0285,1,4522,4.0,3001.86,4341.11,3001.86,1339.25
OI0026013,O018549,P0424,2,2577,10.51,1777.07,4612.44,3554.14,1058.3
OI0026014,O018549,P0193,1,2568,8.96,1797.52,2337.97,1797.52,540.45
OI0026015,O018550,P0011,1,25922,6.33,18466.5,24281.25,18466.5,5814.75
OI0026016,O018550,P0496,1,4573,13.22,2636.23,3968.22,2636.23,1331.99
OI0026017,O018550,P0041,1,16218,11.42,12242.38,14365.5,12242.38,2123.12
OI0026018,O018551,P0107,1,4397,5.43,2995.71,4158.19,2995.71,1162.48
OI0026019,O018552,P0022,1,13901,11.5,10036.93,12302.13,10036.93,2265.2
OI0026020,O018553,P0285,1,4522,12.24,3001.86,3968.35,3001.86,966.49
OI0026021,O018554,P0054,1,5555,14.87,2815.17,4728.81,2815.17,1913.64
OI0026022,O018554,P0420,2,1568,10.25,906.0,2814.43,1812.0,1002.43
OI0026023,O018555,P0002,1,26589,13.49,20549.95,23002.07,20549.95,2452.12
OI0026024,O018555,P0160,1,8138,2.64,4293.61,7922.88,4293.61,3629.27
OI0026025,O018556,P0357,2,3977,8.8,2679.49,7253.9,5358.98,1894.92
OI0026026,O018556,P0270,1,1227,11.76,842.79,1082.66,842.79,239.87
OI0026027,O018557,P0027,1,18234,7.77,9473.96,16817.87,9473.96,7343.91
OI0026028,O018557,P0342,1,1299,12.46,968.29,1137.09,968.29,168.8
OI0026029,O018557,P0058,2,11394,11.1,7584.92,20257.77,15169.84,5087.93
OI0026030,O018558,P0456,1,989,14.08,691.51,849.71,691.51,158.2
OI0026031,O018559,P0148,2,1623,9.99,1012.39,2921.59,2024.78,896.81
OI0026032,O018560,P0296,1,6823,11.0,3495.5,6072.46,3495.5,2576.96
OI0026033,O018560,P0468,2,11228,11.87,7747.85,19790.99,15495.7,4295.29
OI0026034,O018560,P0203,1,6150,12.77,4017.86,5364.89,4017.86,1347.03
OI0026035,O018561,P0034,2,21175,14.04,15399.62,36404.16,30799.24,5604.92
OI0026036,O018562,P0257,1,6046,13.08,3529.05,5255.21,3529.05,1726.16
OI0026037,O018563,P0040,1,13124,11.75,7112.07,11582.5,7112.07,4470.43
OI0026038,O018563,P0166,1,8059,5.36,4814.97,7626.91,4814.97,2811.94
OI0026039,O018564,P0093,1,15360,7.04,11660.07,14279.33,11660.07,2619.26
OI0026040,O018565,P0418,1,8774,5.12,6711.38,8324.35,6711.38,1612.97
OI0026041,O018566,P0027,1,18234,8.82,9473.96,16626.21,9473.96,7152.25
OI0026042,O018566,P0248,1,4927,13.15,3183.59,4279.01,3183.59,1095.42
OI0026043,O018567,P0010,1,17197,6.21,12726.14,16129.09,12726.14,3402.95
OI0026044,O018568,P0246,1,3385,13.91,2047.49,2914.03,2047.49,866.54
OI0026045,O018569,P0406,1,11985,7.46,9224.72,11091.11,9224.72,1866.39
OI0026046,O018570,P0407,1,7304,9.62,4016.7,6601.46,4016.7,2584.76
OI0026047,O018570,P0092,1,3693,14.53,1947.98,3156.4,1947.98,1208.42
OI0026048,O018571,P0373,2,1934,11.58,1244.98,3420.14,2489.96,930.18
OI0026049,O018572,P0179,1,1231,7.14,686.96,1143.1,686.96,456.14
OI0026050,O018573,P0133,2,3332,4.17,2583.15,6385.79,5166.3,1219.49
OI0026051,O018573,P0467,1,2786,9.51,2058.89,2521.07,2058.89,462.18
OI0026052,O018573,P0163,1,15673,4.22,10745.44,15010.9,10745.44,4265.46
OI0026053,O018574,P0251,1,1117,9.65,827.72,1009.21,827.72,181.49
OI0026054,O018575,P0361,1,3648,3.15,2490.15,3533.16,2490.15,1043.01
OI0026055,O018576,P0043,1,27507,4.06,19226.19,26391.58,19226.19,7165.39
OI0026056,O018576,P0061,1,3840,11.01,2007.93,3417.19,2007.93,1409.26
OI0026057,O018577,P0113,1,15737,9.27,12109.2,14278.01,12109.2,2168.81
OI0026058,O018577,P0455,1,6531,3.93,3455.55,6274.4,3455.55,2818.85
OI0026059,O018578,P0109,1,15128,10.38,8332.6,13558.3,8332.6,5225.7
OI0026060,O018578,P0461,1,2783,12.09,1832.44,2446.63,1832.44,614.19
OI0026061,O018578,P0186,2,10208,7.75,5535.27,18833.14,11070.54,7762.6
OI0026062,O018579,P0129,1,7880,2.49,5295.51,7683.63,5295.51,2388.12
OI0026063,O018580,P0341,1,371,4.74,203.75,353.41,203.75,149.66
OI0026064,O018581,P0403,1,11547,9.23,7116.1,10480.74,7116.1,3364.64
OI0026065,O018581,P0285,1,4522,3.02,3001.86,4385.35,3001.86,1383.49
OI0026066,O018581,P0325,1,4727,10.37,3415.11,4236.6,3415.11,821.49
OI0026067,O018582,P0465,3,4797,11.84,3735.5,12687.64,11206.5,1481.14
OI0026068,O018583,P0109,2,15128,4.99,8332.6,28746.93,16665.2,12081.73
OI0026069,O018584,P0007,1,9946,9.43,6210.02,9008.2,6210.02,2798.18
OI0026070,O018584,P0343,1,2419,10.65,1510.15,2161.27,1510.15,651.12
OI0026071,O018585,P0365,1,1045,6.05,760.8,981.76,760.8,220.96
OI0026072,O018586,P0262,1,1864,13.98,1181.18,1603.39,1181.18,422.21
OI0026073,O018587,P0343,1,2419,6.59,1510.15,2259.66,1510.15,749.51
OI0026074,O018588,P0436,1,6616,9.79,4796.44,5968.44,4796.44,1172.0
OI0026075,O018589,P0399,1,4555,10.59,2420.89,4072.85,2420.89,1651.96
OI0026076,O018589,P0329,1,2045,11.24,1242.12,1815.17,1242.12,573.05
OI0026077,O018590,P0172,2,13534,3.41,7281.22,26145.24,14562.44,11582.8
OI0026078,O018591,P0398,1,1137,12.47,587.2,995.16,587.2,407.96
OI0026079,O018592,P0241,2,6465,7.56,3961.12,11952.98,7922.24,4030.74
OI0026080,O018592,P0038,1,1581,13.83,1044.9,1362.42,1044.9,317.52
OI0026081,O018593,P0024,3,15366,9.63,8035.82,41660.81,24107.46,17553.35
OI0026082,O018593,P0132,1,17745,4.27,10866.66,16987.57,10866.66,6120.91
OI0026083,O018594,P0335,1,204,14.63,113.5,174.15,113.5,60.65
OI0026084,O018595,P0151,1,5186,9.95,3921.76,4670.15,3921.76,748.39
OI0026085,O018596,P0015,1,13561,8.56,9273.98,12400.71,9273.98,3126.73
OI0026086,O018597,P0064,2,13505,13.9,8756.91,23256.11,17513.82,5742.29
OI0026087,O018598,P0322,2,4647,12.31,3300.95,8150.31,6601.9,1548.41
OI0026088,O018598,P0295,1,2243,4.8,1378.33,2135.33,1378.33,757.0
OI0026089,O018599,P0113,3,15737,9.12,12109.2,42904.47,36327.6,6576.87
OI0026090,O018599,P0367,1,1198,3.47,707.19,1156.43,707.19,449.24
OI0026091,O018599,P0436,1,6616,8.43,4796.44,6057.95,4796.44,1261.51
OI0026092,O018600,P0279,2,3007,8.93,1631.82,5476.8,3263.64,2213.16
OI0026093,O018600,P0234,1,4725,7.82,3615.98,4355.35,3615.98,739.37
OI0026094,O018601,P0160,1,8138,9.83,4293.61,7338.28,4293.61,3044.67
OI0026095,O018602,P0320,1,3691,4.05,2035.5,3541.67,2035.5,1506.17
OI0026096,O018603,P0391,1,1097,13.47,729.67,949.26,729.67,219.59
OI0026097,O018604,P0247,1,949,13.59,483.02,820.06,483.02,337.04
OI0026098,O018605,P0390,2,863,3.96,440.1,1657.71,880.2,777.51
OI0026099,O018606,P0032,2,803,23.54,537.4,1227.91,1074.8,153.11
OI0026100,O018606,P0358,2,1497,5.0,1119.38,2844.31,2238.76,605.55
OI0026101,O018606,P0284,1,4152,10.75,2333.45,3705.68,2333.45,1372.23
OI0026102,O018607,P0318,1,398,10.06,294.33,357.95,294.33,63.62
OI0026103,O018607,P0163,1,15673,2.11,10745.44,15342.53,10745.44,4597.09
OI0026104,O018608,P0197,1,6718,11.67,4429.4,5934.24,4429.4,1504.84
OI0026105,O018608,P0137,1,7439,6.4,4933.36,6963.02,4933.36,2029.66
OI0026106,O018609,P0069,1,10430,8.06,7833.14,9589.77,7833.14,1756.63
OI0026107,O018610,P0378,1,1457,11.94,744.85,1283.04,744.85,538.19
OI0026108,O018611,P0446,1,4150,13.77,2210.86,3578.59,2210.86,1367.73
OI0026109,O018612,P0097,1,34142,12.42,20348.47,29901.08,20348.47,9552.61
OI0026110,O018613,P0183,1,15248,12.77,7934.5,13301.32,7934.5,5366.82
OI0026111,O018613,P0476,1,2475,10.35,1484.81,2218.75,1484.81,733.94
OI0026112,O018614,P0237,1,6327,4.94,3310.89,6014.39,3310.89,2703.5
OI0026113,O018614,P0239,1,3379,9.11,1728.55,3071.08,1728.55,1342.53
OI0026114,O018615,P0359,2,321,8.06,228.64,590.27,457.28,132.99
OI0026115,O018616,P0316,2,4816,14.5,3391.01,8235.16,6782.02,1453.14
OI0026116,O018617,P0333,1,4120,4.65,2123.28,3928.47,2123.28,1805.19
OI0026117,O018617,P0011,2,25922,29.11,18466.5,36754.71,36933.0,-178.29
OI0026118,O018618,P0268,2,6313,8.14,4386.23,11598.23,8772.46,2825.77
OI0026119,O018618,P0399,1,4555,3.03,2420.89,4417.17,2420.89,1996.28
OI0026120,O018619,P0283,1,4906,3.35,3165.21,4741.65,3165.21,1576.44
OI0026121,O018620,P0368,1,314,7.6,222.79,290.15,222.79,67.36
OI0026122,O018621,P0405,1,11206,14.06,6281.23,9630.35,6281.23,3349.12
OI0026123,O018622,P0194,1,5647,12.11,3682.39,4962.96,3682.39,1280.57
OI0026124,O018623,P0173,1,10464,14.6,5320.86,8935.89,5320.86,3615.03
OI0026125,O018623,P0461,1,2783,5.89,1832.44,2619.07,1832.44,786.63
OI0026126,O018624,P0100,1,18648,3.0,10804.92,18089.38,10804.92,7284.46
OI0026127,O018625,P0100,2,18648,4.15,10804.92,35746.9,21609.84,14137.06
OI0026128,O018626,P0033,1,8318,10.89,6362.96,7412.4,6362.96,1049.44
OI0026129,O018627,P0049,1,8117,9.54,4536.51,7342.92,4536.51,2806.41
OI0026130,O018628,P0272,1,2584,8.87,1612.53,2354.81,1612.53,742.28
OI0026131,O018629,P0239,1,3379,8.21,1728.55,3101.52,1728.55,1372.97
OI0026132,O018630,P0085,1,1225,6.96,774.13,1139.78,774.13,365.65
OI0026133,O018630,P0299,1,5414,6.62,3629.27,5055.46,3629.27,1426.19
OI0026134,O018631,P0368,1,314,9.0,222.79,285.75,222.79,62.96
OI0026135,O018632,P0001,1,25522,14.63,17826.12,21788.03,17826.12,3961.91
OI0026136,O018633,P0293,1,3418,11.7,2449.73,3017.92,2449.73,568.19
OI0026137,O018634,P0205,3,812,13.57,480.63,2105.51,1441.89,663.62
OI0026138,O018635,P0248,1,4927,7.04,3183.59,4580.25,3183.59,1396.66
OI0026139,O018636,P0187,2,1935,7.26,988.01,3589.01,1976.02,1612.99
OI0026140,O018637,P0282,1,5313,12.62,3084.96,4642.28,3084.96,1557.32
